1.0572144	1.0572144	1.0572144	1.0572144	1.0572144	1.0572144	1.0572144	1.0572144	1.0572144	1.0765151	1.0765151	1.0765151	1.0765151	1.0765151	1.0765151	1.0765151	1.0765151	0.72337407	0.72337407	0.72337407	0.72337407	0.72337407	0.72337407	0.72337407	0.72337407	0.72337407	1.051261	1.051261	1.051261	1.051261	1.051261	1.051261	1.051261	1.051261	1.0444434	1.0444434	1.0444434	1.0444434	1.0444434	1.0444434	1.0444434	1.0444434	0.8994591	0.8994591	0.8994591	0.8994591	0.8994591	0.8994591	0.8994591	0.8994591	0.8994591	1.0321524	1.0321524	1.0321524	1.0321524	1.0321524	1.0321524	1.0321524	1.0321524	0.99431926	0.99431926	0.99431926	0.99431926	0.99431926	0.99431926	0.99431926	0.99431926	0.99061704	0.99061704	0.99061704	0.99061704	0.99061704	0.99061704	0.99061704	0.99061704	0.99061704	1.1538136	1.1538136	1.1538136	1.1538136	1.1538136	1.1538136	1.1538136	1.1538136	0.9840448	0.9840448	0.9840448	0.9840448	0.9840448	0.9840448	0.9840448	0.9840448	1.0344889	1.0344889	1.0344889	1.0344889	1.0344889	1.0344889	1.0344889	1.0344889	1.0344889
0.84391314	0.84391314	0.84391314	0.84391314	0.84391314	0.84391314	0.84391314	0.84391314	0.7787676	0.7787676	0.7787676	0.7787676	0.7787676	0.7787676	0.7787676	0.7787676	0.8276045	0.8276045	0.8276045	0.8276045	0.8276045	0.8276045	0.8276045	0.8276045	0.97738045	0.97738045	0.97738045	0.97738045	0.97738045	0.97738045	0.97738045	1.125622	1.125622	1.125622	1.125622	1.125622	1.125622	1.125622	1.125622	0.84109396	0.84109396	0.84109396	0.84109396	0.84109396	0.84109396	0.84109396	0.84109396	1.393199	1.393199	1.393199	1.393199	1.393199	1.393199	1.393199	0.8806881	0.8806881	0.8806881	0.8806881	0.8806881	0.8806881	0.8806881	0.8806881	1.0752863	1.0752863	1.0752863	1.0752863	1.0752863	1.0752863	1.0752863	1.0752863	1.3099782	1.3099782	1.3099782	1.3099782	1.3099782	1.3099782	1.3099782	1.1373628	1.1373628	1.1373628	1.1373628	1.1373628	1.1373628	1.1373628	1.1373628	1.3439517	1.3439517	1.3439517	1.3439517	1.3439517	1.3439517	1.3439517	1.3439517	0.52746356	0.52746356	0.52746356	0.52746356	0.52746356	0.52746356	0.52746356	0.52746356
1.0228448	1.0228448	1.0228448	0.63618284	0.63618284	0.63618284	1.3747203	1.3747203	0.8060053	0.8060053	0.8060053	1.070363	1.070363	0.67006713	0.67006713	0.67006713	1.0423934	1.0423934	0.77492803	0.77492803	0.77492803	1.3296081	1.3296081	0.6299674	0.6299674	0.6299674	1.3696076	1.3696076	0.8380852	0.8380852	0.8380852	1.4465991	1.4465991	0.73482823	0.73482823	0.73482823	1.079987	1.079987	0.74084324	0.74084324	0.74084324	1.471862	1.471862	0.6375863	0.6375863	0.6375863	1.132618	1.132618	1.0510149	1.0510149	1.0510149	1.3202848	1.3202848	0.9916673	0.9916673	0.9916673	1.1960758	1.1960758	0.6744781	0.6744781	0.6744781	1.2490076	1.2490076	0.6528242	0.6528242	0.6528242	1.1617905	1.1617905	1.0044992	1.0044992	1.0044992	1.5253952	1.5253952	0.79678243	0.79678243	0.79678243	1.2887063	1.2887063	0.68831253	0.68831253	0.68831253	1.2270529	1.2270529	0.9206907	0.9206907	0.9206907	1.2826914	1.2826914	0.7262068	0.7262068	0.7262068	1.5801314	1.5801314	1.0283586	1.0283586	1.0283586	2.0017805	2.0017805	0.862145	0.862145	0.862145
0.7708127	0.7708127	0.7708127	0.7708127	0.54239815	0.54239815	0.54239815	0.21168019	0.21168019	0.21168019	0.21168019	1.1641548	1.1641548	1.1641548	0.7294082	0.7294082	0.7294082	0.19925886	0.19925886	0.19925886	0.19925886	1.0903169	1.0903169	1.0903169	0.17182843	0.17182843	0.17182843	0.5667232	0.5667232	0.5667232	0.5667232	0.80048585	0.80048585	0.80048585	1.9605002	1.9605002	1.9605002	0.9585127	0.9585127	0.9585127	0.9585127	0.6038147	0.6038147	0.6038147	1.8956332	1.8956332	1.8956332	0.5765568	0.5765568	0.5765568	0.5765568	0.1193828	0.1193828	0.1193828	0.023462513	0.023462513	0.023462513	0.91193277	0.91193277	0.91193277	0.91193277	1.2145302	1.2145302	1.2145302	1.4256929	1.4256929	1.4256929	1.9418682	1.9418682	1.9418682	1.9418682	1.054433	1.054433	1.054433	1.0689245	1.0689245	1.0689245	2.2420504	2.2420504	2.2420504	2.2420504	2.9866402	2.9866402	2.9866402	0.41266426	0.41266426	0.41266426	0.59001327	0.59001327	0.59001327	0.59001327	2.0543501	2.0543501	2.0543501	1.9177155	1.9177155	1.9177155	0.2649884	0.2649884	0.2649884	0.2649884
0.98838246	0.98838246	0.56462413	0.56462413	1.7453425	0.77282685	0.77282685	0.51857185	0.51857185	2.594407	0.6822703	0.6822703	1.716705	1.1853623	1.1853623	0.7225176	0.7225176	1.1470499	0.5116059	0.5116059	1.5278519	0.89202094	0.89202094	0.51818484	0.51818484	2.8544672	0.6609856	0.6609856	0.54682237	0.54682237	1.0541714	0.7356754	0.7356754	1.650916	0.74767226	0.74767226	0.8053343	0.8053343	1.4194937	0.98954344	0.98954344	1.0371437	1.1141554	1.1141554	1.1609818	1.1609818	1.0967407	0.571203	0.571203	0.5851348	0.5851348	1.2437984	1.1524678	1.1524678	2.2561746	0.7677959	0.7677959	0.56617206	0.56617206	1.7236708	0.7403194	0.7403194	1.4535491	0.62422115	0.62422115	0.5642371	0.5642371	2.4697952	0.5909397	0.5909397	1.4295555	0.47871146	0.47871146	0.54837036	0.54837036	1.6044767	0.7813407	0.7813407	1.0007663	1.0007663	1.8072616	1.1261523	1.1261523	1.8328031	1.4156237	1.4156237	0.75270313	0.75270313	2.6106608	0.8811851	0.8811851	2.3165455	0.61377233	0.61377233	1.2538602	1.2538602	2.601373	0.5205068	0.5205068	0.19388396	0.19388396
0.8998178	0.8998178	0.8998178	0.8998178	0.8998178	0.8998178	0.8998178	0.8998178	1.2156273	1.2156273	1.2156273	1.2156273	1.2156273	1.2156273	1.2156273	0.85376227	0.85376227	0.85376227	0.85376227	0.85376227	0.85376227	0.85376227	0.9605872	0.9605872	0.9605872	0.9605872	0.9605872	0.9605872	0.9605872	0.99360365	0.99360365	0.99360365	0.99360365	0.99360365	0.99360365	0.99360365	0.8624949	0.8624949	0.8624949	0.8624949	0.8624949	0.8624949	0.8624949	0.8138225	0.8138225	0.8138225	0.8138225	0.8138225	0.8138225	0.8138225	0.8138225	1.0579618	1.0579618	1.0579618	1.0579618	1.0579618	1.0579618	1.0579618	0.88988894	0.88988894	0.88988894	0.88988894	0.88988894	0.88988894	0.88988894	1.0505451	1.0505451	1.0505451	1.0505451	1.0505451	1.0505451	1.0505451	1.1643083	1.1643083	1.1643083	1.1643083	1.1643083	1.1643083	1.1643083	1.6694839	1.6694839	1.6694839	1.6694839	1.6694839	1.6694839	1.6694839	0.95173496	0.95173496	0.95173496	0.95173496	0.95173496	0.95173496	0.95173496	0.68465763	0.68465763	0.68465763	0.68465763	0.68465763	0.68465763	0.68465763	0.68465763
0.51850045	0.51850045	0.51850045	0.51850045	0.51850045	0.8369959	0.8369959	0.8369959	0.8369959	0.62875533	0.62875533	0.62875533	0.62875533	0.62875533	0.8071632	0.8071632	0.8071632	0.8071632	0.9905712	0.9905712	0.9905712	0.9905712	0.92792255	0.92792255	0.92792255	0.92792255	0.92792255	1.1120028	1.1120028	1.1120028	1.1120028	0.931326	0.931326	0.931326	0.931326	0.76136374	0.76136374	0.76136374	0.76136374	0.76136374	0.9983445	0.9983445	0.9983445	0.9983445	1.0325891	1.0325891	1.0325891	1.0325891	0.73430425	0.73430425	0.73430425	0.73430425	0.73430425	0.9714531	0.9714531	0.9714531	0.9714531	1.0729262	1.0729262	1.0729262	1.0729262	1.0721279	1.0721279	1.0721279	1.0721279	1.0721279	1.4876425	1.4876425	1.4876425	1.4876425	1.4376413	1.4376413	1.4376413	1.4376413	1.2786877	1.2786877	1.2786877	1.2786877	1.2786877	1.4424733	1.4424733	1.4424733	1.4424733	1.7855492	1.7855492	1.7855492	1.7855492	0.77548176	0.77548176	0.77548176	0.77548176	0.77548176	0.90632534	0.90632534	0.90632534	0.90632534	0.74842227	0.74842227	0.74842227	0.74842227	0.74842227
0.7236222	0.7236222	0.7236222	0.7236222	0.7236222	0.7236222	0.7236222	0.7236222	0.7236222	0.7236222	0.7236222	0.7236222	0.7236222	0.7236222	0.7236222	0.8541552	0.8541552	0.8541552	0.8541552	0.8541552	0.8541552	0.8541552	0.8541552	0.8541552	0.8541552	0.8541552	0.8541552	0.8541552	0.8541552	0.8935166	0.8935166	0.8935166	0.8935166	0.8935166	0.8935166	0.8935166	0.8935166	0.8935166	0.8935166	0.8935166	0.8935166	0.8935166	0.8935166	1.0476784	1.0476784	1.0476784	1.0476784	1.0476784	1.0476784	1.0476784	1.0476784	1.0476784	1.0476784	1.0476784	1.0476784	1.0476784	1.0476784	1.0476784	1.386009	1.386009	1.386009	1.386009	1.386009	1.386009	1.386009	1.386009	1.386009	1.386009	1.386009	1.386009	1.386009	1.386009	1.675944	1.675944	1.675944	1.675944	1.675944	1.675944	1.675944	1.675944	1.675944	1.675944	1.675944	1.675944	1.675944	1.675944	0.4538501	0.4538501	0.4538501	0.4538501	0.4538501	0.4538501	0.4538501	0.4538501	0.4538501	0.4538501	0.4538501	0.4538501	0.4538501	0.4538501	0.4538501
0.95511013	0.95511013	0.95511013	0.95511013	0.95511013	0.95511013	0.95511013	0.95511013	0.7815857	0.7815857	0.7815857	0.7815857	0.7815857	0.7815857	0.7815857	0.7391966	0.7391966	0.7391966	0.7391966	0.7391966	0.7391966	0.7391966	1.1081175	1.1081175	1.1081175	1.1081175	1.1081175	1.1081175	1.1081175	1.1804112	1.1804112	1.1804112	1.1804112	1.1804112	1.1804112	1.1804112	1.1634749	1.1634749	1.1634749	1.1634749	1.1634749	1.1634749	1.1634749	0.9120194	0.9120194	0.9120194	0.9120194	0.9120194	0.9120194	0.9120194	0.9120194	1.2822225	1.2822225	1.2822225	1.2822225	1.2822225	1.2822225	1.2822225	0.89065546	0.89065546	0.89065546	0.89065546	0.89065546	0.89065546	0.89065546	1.0809226	1.0809226	1.0809226	1.0809226	1.0809226	1.0809226	1.0809226	1.2131224	1.2131224	1.2131224	1.2131224	1.2131224	1.2131224	1.2131224	0.78652143	0.78652143	0.78652143	0.78652143	0.78652143	0.78652143	0.78652143	1.5091687	1.5091687	1.5091687	1.5091687	1.5091687	1.5091687	1.5091687	0.4814141	0.4814141	0.4814141	0.4814141	0.4814141	0.4814141	0.4814141	0.4814141
0.7267888	0.7267888	0.7267888	0.7267888	0.93334484	0.93334484	0.93334484	0.78395206	0.78395206	0.78395206	0.505822	0.505822	0.505822	0.8588886	0.8588886	0.8588886	0.5946891	0.5946891	0.5946891	1.2374145	1.2374145	1.2374145	0.49465355	0.49465355	0.49465355	0.49465355	1.105795	1.105795	1.105795	0.446257	0.446257	0.446257	1.6745447	1.6745447	1.6745447	0.98474365	0.98474365	0.98474365	1.0140458	1.0140458	1.0140458	0.39149567	0.39149567	0.39149567	0.22961341	0.22961341	0.22961341	0.8678954	0.8678954	0.8678954	0.8678954	1.2710398	1.2710398	1.2710398	0.85216355	0.85216355	0.85216355	1.5193874	1.5193874	1.5193874	0.7080547	0.7080547	0.7080547	1.7874298	1.7874298	1.7874298	1.1206864	1.1206864	1.1206864	0.45154098	0.45154098	0.45154098	0.9741757	0.9741757	0.9741757	0.9741757	1.3032242	1.3032242	1.3032242	1.4497348	1.4497348	1.4497348	0.7080547	0.7080547	0.7080547	1.1610368	1.1610368	1.1610368	1.3551034	1.3551034	1.3551034	1.5006533	1.5006533	1.5006533	1.5270733	1.5270733	1.5270733	1.488284	1.488284	1.488284	1.488284
