0.92839915	0.92839915	0.92839915	0.92839915	0.92839915	0.92839915	0.92839915	0.92839915	0.0	0.0	0.0	0.0	0.0	0.0	6.6719823	0.0	0.0	0.0	0.0	0.0	0.0	6.207969	0.0	0.0	0.0	0.0	0.0	0.0	7.8411636	0.0	0.0	0.0	0.0	0.0	0.0	7.8261323	0.0	0.0	0.0	0.0	0.0	0.0	6.5053296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3791966	0.0	0.0	0.0	0.0	0.0	0.0	5.618477	0.0	0.0	0.0	0.0	0.0	0.0	8.443727	0.0	0.0	0.0	0.0	0.0	0.0	7.521583	0.0	0.0	0.0	0.0	0.0	0.0	5.447903	0.0	0.0	0.0	0.0	0.0	0.0	7.9222026	0.0	0.0	0.0	0.0	0.0	0.0	6.8020363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.295203
0.7175476	0.7175476	0.7175476	0.0	2.2435517	0.0	1.0359408	0.0	1.5805497	0.0	1.7251586	0.0	1.6989429	0.0	1.3260043	0.0	1.7175475	0.0	0.7585624	0.0	1.3014799	0.0	3.2397463	0.0	2.5615222	0.0	1.5137421	0.0	3.989852	0.0	2.8135307	0.0	1.9475687	0.0	1.4190274	0.0	1.5458773	0.0	0.53953487	0.0	1.5906976	0.0	0.87780124	0.0	2.1158562	0.0	2.608034	0.0	2.7906976	0.0	1.7057083	0.0	2.619873	0.0	2.301057	0.0	2.718816	0.0	2.0270612	0.0	1.182241	0.0	2.8980973	0.0	2.007611	0.0	1.1906977	0.0	1.3378435	0.0	2.6308668	0.0	1.0071882	0.0	1.6871036	0.0	1.258351	0.0	3.1560254	0.0	1.8613108	0.0	2.4989429	0.0	4.1234674	0.0	5.5932345	0.0	1.5534884	0.0	1.2042283	0.0	2.8287528	0.0	0.7433404	0.0	2.0752642	0.0	1.235518	0.0	2.0879493
0.74384815	0.74384815	0.74384815	0.74384815	0.74384815	0.74384815	0.74384815	0.74384815	0.74384815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.178597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.954382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.5382957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.9002147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9778466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.457667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.883343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9338255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.307444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.24009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.659927
0.14170666	0.0	0.0	0.0	0.0	0.0	0.0	5.8997874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.2221203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.6123123	0.0	0.0	0.0	0.0	0.0	0.0	6.832856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.993383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.7200894	0.0	0.0	0.0	0.0	0.0	0.0	9.739839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0364347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.591216	0.0	0.0	0.0	0.0	0.0	0.0	9.158043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.08719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.737773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.2142763
0.75850725	0.98137164	0.0	1.1212382	1.7329624	0.0	1.53469	0.0	1.029787	2.5760045	0.0	1.3548615	1.704528	0.0	2.3539085	0.0	1.4347852	1.1389136	0.0	1.015954	1.5170145	0.0	1.7713873	0.0	1.0290185	2.8342197	0.0	1.3125942	0.0	1.0858873	1.0482309	0.0	1.4609143	1.6392057	0.0	1.4847376	0.0	1.5992438	1.4094249	0.0	1.9650487	1.029787	0.0	2.212505	0.0	2.305493	1.0889612	0.0	1.1343026	0.0	1.1619686	1.2349758	0.0	2.2885864	2.240171	0.0	1.5246996	0.0	1.1243122	1.7114445	0.0	1.4701362	1.4447757	0.0	1.2395868	0.0	1.1204697	2.4522762	0.0	1.173496	1.4194154	0.0	0.9506317	0.0	1.0889612	1.5930958	0.0	1.5515969	0.0	1.9873352	1.7944422	0.0	2.2363284	1.8198026	0.0	2.8111646	0.0	1.4947281	2.5921428	0.0	1.7498693	2.3001137	0.0	1.2188374	0.0	2.4899328	2.5829208	0.0	1.0336294	0.0	0.38501737
0.15546727	0.0	2.1779811	0.0	0.0	2.7969713	0.0	0.0	2.3492832	0.0	0.0	1.5158058	0.0	0.0	2.573847	0.0	0.0	1.7821155	0.0	0.0	3.708182	0.0	0.0	1.9764496	0.0	0.0	3.313756	0.0	0.0	1.3373064	0.0	0.0	5.018138	0.0	0.0	2.950999	0.0	0.0	3.0388093	0.0	0.0	1.173202	0.0	0.0	0.6880866	0.0	0.0	3.4677837	0.0	0.0	3.808948	0.0	2.5536938	0.0	0.0	4.5531754	0.0	0.0	2.1218402	0.0	0.0	5.356423	0.0	0.0	3.3583808	0.0	0.0	1.3531411	0.0	0.0	3.8924396	0.0	0.0	3.9053953	0.0	0.0	4.344446	0.0	0.0	2.1218402	0.0	0.0	3.4792998	0.0	0.0	4.0608625	0.0	0.0	4.4970345	0.0	0.0	4.5762076	0.0	0.0	1.724535	0.0	0.0	2.3679967	0.0	0.0	1.8526516
1.2241296	1.2241296	1.2241296	1.2241296	1.2241296	1.2241296	1.2241296	1.2241296	1.2241296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.544619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.1465807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.3077106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.717935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.384843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0809574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.948168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.187107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.53577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.504722	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.832303
0.9446106	0.9446106	0.9446106	0.9446106	0.9446106	0.9446106	0.0	0.0	0.0	0.0	0.0	4.599714	0.0	0.0	0.0	0.0	5.3914967	0.0	0.0	0.0	0.0	0.0	4.864823	0.0	0.0	0.0	0.0	5.1270967	0.0	0.0	0.0	0.0	0.0	5.0689707	0.0	0.0	0.0	0.0	5.4978237	0.0	0.0	0.0	0.0	0.0	5.757971	0.0	0.0	0.0	0.0	0.0	5.4106355	0.0	0.0	0.0	0.0	4.7351036	0.0	0.0	0.0	0.0	0.0	5.9039936	0.0	0.0	0.0	0.0	6.279683	0.0	0.0	0.0	0.0	0.0	6.776585	0.0	0.0	0.0	0.0	5.649517	0.0	0.0	0.0	0.0	0.0	6.469654	0.0	0.0	0.0	0.0	5.348257	0.0	0.0	0.0	0.0	0.0	7.020429	0.0	0.0	0.0	0.0	0.0	5.3496747
0.51850045	0.51850045	0.51850045	0.51850045	0.51850045	0.0	0.0	0.0	3.3479836	0.0	0.0	0.0	0.0	3.1437767	0.0	0.0	0.0	3.2286527	0.0	0.0	0.0	3.9622848	0.0	0.0	0.0	0.0	4.6396127	0.0	0.0	0.0	4.4480114	0.0	0.0	0.0	3.725304	0.0	0.0	0.0	0.0	3.8068187	0.0	0.0	0.0	3.993378	0.0	0.0	0.0	4.1303563	0.0	0.0	0.0	0.0	3.6715212	0.0	0.0	0.0	3.8858123	0.0	0.0	0.0	4.2917047	0.0	0.0	0.0	0.0	5.3606396	0.0	0.0	0.0	5.95057	0.0	0.0	0.0	5.750565	0.0	0.0	0.0	0.0	6.3934383	0.0	0.0	0.0	5.769893	0.0	0.0	0.0	7.1421967	0.0	0.0	0.0	0.0	3.8774087	0.0	0.0	0.0	3.6253014	0.0	0.0	0.0	0.0	3.7421112
1.0497874	1.0497874	1.0497874	1.0497874	1.0497874	1.0497874	1.0497874	0.0	0.0	0.0	0.0	0.0	0.0	8.509391	0.0	0.0	0.0	0.0	0.0	0.0	5.976336	0.0	0.0	0.0	0.0	0.0	6.7241106	0.0	0.0	0.0	0.0	0.0	0.0	6.9552255	0.0	0.0	0.0	0.0	0.0	0.0	6.037464	0.0	0.0	0.0	0.0	0.0	6.51058	0.0	0.0	0.0	0.0	0.0	0.0	7.4057326	0.0	0.0	0.0	0.0	0.0	0.0	6.229223	0.0	0.0	0.0	0.0	0.0	7.3538156	0.0	0.0	0.0	0.0	0.0	0.0	8.150158	0.0	0.0	0.0	0.0	0.0	0.0	11.686387	0.0	0.0	0.0	0.0	0.0	6.6621447	0.0	0.0	0.0	0.0	0.0	0.0	5.425344	0.0	0.0	0.0	0.0	0.0	0.0	0.051079795
